index,URL,domain,raw_text,raw_text_before,furniture_extr,property_extr,name_extr
657,https://www.rightprice.co.uk/collections/all/products/alexis,www.rightprice.co.uk,alexis,collections/all/,,[],
658,https://www.sheridaninteriors.co.uk/products/celine-fabric-bed,www.sheridaninteriors.co.uk,celine fabric bed,,bed,['fabric'],celine
659,https://www.chattelsfurniture.co.uk/products/bedside-table-two-drawers,www.chattelsfurniture.co.uk,bedside table two drawers,,bedside table,['two drawers'],
660,https://www.maisonandgarden.co.uk/products/28cm-solar-ball,www.maisonandgarden.co.uk,28cm solar ball,,,"['28cm', 'solar ball']",
661,https://igigishop.co.uk/products/cotton-rug,igigishop.co.uk,cotton rug,,rug,['cotton'],
662,https://divine-interiors.co.uk/products/sofa-deposit,divine-interiors.co.uk,sofa deposit,,sofa,[],
663,https://shackletonsretail.co.uk/products/,shackletonsretail.co.uk,,,,[],
664,https://auburnfox.co.uk/products/iron-and-leather-adjustable-stool,auburnfox.co.uk,iron and leather adjustable stool,,stool,"['iron', 'leather', 'adjustable']",
665,https://www.decoframe.co.uk/products/,www.decoframe.co.uk,,,,[],
666,https://snugathome.co.uk/products/eiffel-dining-chair,snugathome.co.uk,eiffel dining chair,,dining chair,[],eiffel
667,https://ashtonandcoleman.co.uk/products/tables/lamp-table,ashtonandcoleman.co.uk,tables/lamp table,,lamp table,[],
668,https://rusticland.co.uk/products/industrial-2x-handmade-x-dining-table-bench-frame-steel-large-table-pedestal-legs,rusticland.co.uk,industrial 2x handmade x dining table bench frame steel large table pedestal legs,,dining table,"['2x', 'handmade', 'steel', 'large', 'table pedestal legs']",industrial
669,https://www.quaysideinteriors.co.uk/products/alexandra-bed-king,www.quaysideinteriors.co.uk,alexandra bed king,,bed,['king'],alexandra
670,https://alidasa.co.uk/products/terra-6-3-drawer-pine-white,alidasa.co.uk,terra 6 3 drawer pine white,,drawer,"['6', 'pine', 'white']",terra
671,https://www.lovettandjudge.co.uk/products/worker-bee-picture,www.lovettandjudge.co.uk,worker bee picture,,,[],
672,https://www.toplinestore.co.uk/products/valawhi/products/valawhi&title=Vala%20High%20Gloss%20Coffee%20Tabl...&source=http://www.toplinestore.co.uk/products/valawhi,www.toplinestore.co.uk,valawhi valawhi Vala 20High 20Gloss 20Coffee 20Tabl, ,coffee table,['high gloss'],valawhi valawhi Vala
673,https://chelseafurnishings.co.uk/products/ashton-range,chelseafurnishings.co.uk,ashton range,,,[],ashton range
674,https://windsorbedding.co.uk/products/,windsorbedding.co.uk,,,,[],
675,https://www.arfurnishings.co.uk/products/kyoto-quilted-knockerback-chair,www.arfurnishings.co.uk,kyoto quilted knockerback chair,,knockerback chair,['quilted'],kyoto
676,https://www.dezilux.co.uk/products/aliya-french-style-console-table,www.dezilux.co.uk,aliya french style console table,,console table,['french style'],aliya
677,https://www.harperandfaith.co.uk/products/jupiter-bed,www.harperandfaith.co.uk,jupiter bed,,bed,[],jupiter
678,https://elegancehomefurniture.co.uk/products/dylan-crushed-velvet-swivel-cuddle-chair,elegancehomefurniture.co.uk,dylan crushed velvet swivel cuddle chair,,swivel cuddle chair,['crushed velvet'],dylan
679,https://www.homeaffections.co.uk/products/wide-display-cabinet-540005-bonoca,www.homeaffections.co.uk,wide display cabinet 540005 bonoca,,display cabinet,['wide'],540005 bonoca
680,https://hemmingandwills.co.uk/products/arne-desk,hemmingandwills.co.uk,arne desk,,desk,[],arne
681,https://jopa-interiors.co.uk/products/black-weave-cushion-with-tag,jopa-interiors.co.uk,black weave cushion with tag,,cushion,"['black weave', 'tag']",
682,https://airfurniture.co.uk/products/zues-pu-storage-bed,airfurniture.co.uk,zues pu storage bed,,storage bed,['pu'],zues
683,https://derwenthouseliving.co.uk/products/,derwenthouseliving.co.uk,,,,[],
684,https://www.furlon.co.uk/products/194,www.furlon.co.uk,194,,,[],
685,https://rustic-furniture.co.uk/products/curved-open-bedside,rustic-furniture.co.uk,curved open bedside,,bedside,"['curved', 'open']",
686,https://www.skhomedecor.co.uk/products/page/2/,www.skhomedecor.co.uk,page/2/,,,[],
687,https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair,www.onlydiningchairs.com.au,wooden velvet retro grey dining chair,,dining chair,"['wooden', 'velvet', 'retro', 'grey']",
688,https://www.myharmony.hk/products/woody-slab-table,www.myharmony.hk,woody slab table,,slab table,['woody'],
689,https://afg.us.com/products/ashley-baraga-h410-24,afg.us.com,ashley baraga h410 24,,baraga,['h410 24'],ashley
690,https://www.collectioni.com/products/noahs-ark-lounge-swivel-chair,www.collectioni.com,noahs ark lounge swivel chair,,lounge swivel chair,[],noahs ark
691,https://noho.co/products/noho-move-chair-topper,noho.co,noho move chair topper,,chair,['topper'],noho move
692,https://odafurniture.com/products/,odafurniture.com,,,,[],
693,https://savannahspace.com/products/bo-woven-rug,savannahspace.com,bo woven rug,,rug,['woven'],bo
694,https://squarehome.com/products/,squarehome.com,,,,[],
695,https://www.sundays-company.com/collections/new-arrivals/products/sink-in-sofa-ecru,www.sundays-company.com,sink in sofa ecru,collections/new arrivals/,sofa,"['sink', 'ecru']",
696,https://thebeachfurniture.com.au/products/gift-card,thebeachfurniture.com.au,gift card,,,[],
697,https://thedesigndepot.co.nz/products/,thedesigndepot.co.nz,,,,[],
698,https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set,superdealfurnituregallery.com,tristan 5 piece kitchen set,,kitchen set,['5 piece'],tristan
699,https://signaturefinefurniture.ca/products/jacobson-bed,signaturefinefurniture.ca,jacobson bed,,bed,[],jacobson
700,http://aonefurniture.in/userdata/products/no%20value,aonefurniture.in,no 20value,userdata/,,[],
701,https://furnituremama.com/products/three-door-wardrobe-mirror-2,furnituremama.com,three door wardrobe mirror 2,,wardrobe,"['three door', 'mirror 2']",
702,https://gfurniture.ca/products/,gfurniture.ca,,,,[],
703,https://www.mwfurnitureoutlet.com/products/dresser,www.mwfurnitureoutlet.com,dresser,,dresser,[],
